<META>
author:Youppie Arliansyah
email:youppie@gmail.com
tanggal_dibuat:2010-11-17
nama_file:kecamatan.txt
deskripsi:Data kecamatan Indonesia, sumber data diambil dari sumbangan Wida Sari dari file group ID-PHP
kegunaan:Demo
lokasi:data/kecamatan.txt
primary_key:kode_kecamatan
sifat_tabel:master;hirarki
33.05.20.0000;KARANGANYAR
33.05.21.0000;KARANGGAYAM
33.05.22.0000;SADANG
33.05.23.0000;BONOROWO             
33.05.24.0000;PADURESO               
33.05.25.0000;PONCOWARNO         
33.05.26.0000;KARANGSAMBUNG
33.06.01.0000;GRABAG
33.06.02.0000;NGOMBOL
33.06.03.0000;PURWODADI
33.06.04.0000;BAGELEN
33.06.05.0000;KALIGESING
33.06.06.0000;PURWOREJO
33.06.07.0000;BANYUURIP
33.06.08.0000;B A Y A N
33.06.09.0000;KUTOARJO
33.06.10.0000;BUTUH
33.06.11.0000;PITURUH
33.06.12.0000;KEMIRI
33.06.13.0000;B R U N O
33.06.14.0000;GEBANG
33.06.15.0000;LOANO
33.06.16.0000;BENER
33.07.01.0000;WADASLINTANG
33.07.02.0000;K E P I L
33.07.03.0000;SAPURAN
33.07.04.0000;LEKSONO
33.07.06.0000;SELOMERTO
33.07.07.0000;KALIKAJAR
33.07.08.0000;KERTEK
33.07.09.0000;WONOSOBO
33.07.10.0000;WATUMALANG
33.07.11.0000;MOJOTENGAH
33.07.12.0000;GARUNG
33.07.13.0000;KEJAJAR
33.07.14.0000;SUKOHARJO         
33.07.15.0000;KALIBAWANG        
33.08.01.0000;SALAMAN
33.08.02.0000;BOROBUDUR
33.08.03.0000;NGLUWAR
33.08.04.0000;SALAM
33.08.05.0000;SRUMBUNG
33.08.06.0000;D U K U N
33.08.07.0000;SAWANGAN
33.08.08.0000;MUNTILAN
33.08.09.0000;MUNGKID
33.08.10.0000;MERTOYUDAN
33.08.11.0000;TEMPURAN
33.08.12.0000;KAJORAN
33.08.13.0000;KALIANGKRIK
33.08.14.0000;BANDONGAN
33.08.15.0000;CANDIMULYO
33.08.16.0000;P A K I S
33.08.17.0000;NGABLAK
33.08.18.0000;G R A B A G
33.08.19.0000;TEGALREJO
33.08.20.0000;SECANG
33.08.21.0000;WINDUSARI
33.09.01.0000;S E L O
33.09.02.0000;AMPEL
33.09.03.0000;CEPOG0
33.09.04.0000;MUSUK
33.09.05.0000;BOYOLALI
33.09.06.0000;MOJOSONGO
33.09.07.0000;TERAS
33.09.08.0000;SAWIT
33.09.09.0000;BANYUDONO
33.09.10.0000;SAMBI
33.09.11.0000;NGEMPLAK
33.09.12.0000;NOGOSARI
33.09.13.0000;SIMO
33.09.14.0000;KARANGGEDE
33.09.15.0000;KLEGO
33.09.16.0000;ANDONG
33.09.17.0000;KEMUSU
33.09.18.0000;WONOSEGORO
33.09.19.0000;JUWANGI
33.10.01.0000;PRAMBANAN
33.10.02.0000;GANTIWARNO
33.10.03.0000;W E D I
33.10.04.0000;B A Y A T
33.10.05.0000;C A W A S
33.10.06.0000;TRUCUK
33.10.07.0000;KEBONARUM
33.10.08.0000;JOGONALAN
33.10.09.0000;MANISRENGGO
33.10.10.0000;KARANGNONGKO
33.10.11.0000;CEPER
33.10.12.0000;P E D A N
33.10.13.0000;KARANGDOWO
33.10.14.0000;JUWIRING
33.10.15.0000;WONOSARI
33.10.16.0000;DELANGGU
33.10.17.0000;POLANHARJO
33.10.18.0000;KARANGANOM
33.10.19.0000;TULUNG
33.10.20.0000;JATINOM
33.10.21.0000;KEMALANG
33.10.22.0000;NGAWEN
33.10.23.0000;KALIKOTES
33.10.24.0000;KLATEN UTARA
33.10.25.0000;KLATEN TENGAH
33.10.26.0000;KLATEN SELATAN
33.11.01.0000;WERU
33.11.02.0000;BULU
33.11.03.0000;TAWANGSARI
33.11.04.0000;SUKOHARJO
33.11.05.0000;NGUTER
33.11.06.0000;BENDOSARI
33.11.07.0000;POLOKARTO
33.11.08.0000;MOJOLABAN
33.11.09.0000;GROGOL
33.11.10.0000;BAKI
33.11.11.0000;GATAK
33.11.12.0000;KARTASURA
33.12.01.0000;PRACIMANTORO
33.12.02.0000;GIRITONTRO
33.12.03.0000;GIRIWOYO
33.12.04.0000;BATUWARNO
33.12.05.0000;TIRTOMOYO
33.12.06.0000;NGUNTORONADI
33.12.07.0000;BATURETNO
33.12.08.0000;EROMOKO
33.12.09.0000;WURYANTORO
33.12.10.0000;MANYARAN
33.12.11.0000;SELOGIRI
33.12.12.0000;WONOGIRI
33.12.13.0000;NGADIREJO
33.12.14.0000;SIDOHARJO
33.12.15.0000;JATIROTO
33.12.16.0000;KISMANTORO
33.12.17.0000;PURWANTORO
33.12.18.0000;BULUKERTO
33.12.19.0000;SLOGOHIMO
33.12.20.0000;JATISRONO
33.12.21.0000;JATIPURNO
33.12.22.0000;GIRIMARTO
33.12.23.0000;KARANGTENGAH
33.12.24.0000;PARANGGUPITO
33.12.25.0000;PUHPELEM           
33.13.01.0000;JATIPURO
33.13.02.0000;JATIYOSO
33.13.03.0000;JUMAPOLO
33.13.04.0000;JUMANTONO
33.13.05.0000;MATESIH
33.13.06.0000;TAWANGMANGU
33.13.07.0000;NGARGOYOSO
33.13.08.0000;KARANGPANDAN
33.13.09.0000;KARANGANYAR
33.13.10.0000;TASIKMADU
33.13.11.0000;JATEN
33.13.12.0000;COLOMADU
33.13.13.0000;GONDANGREJO
33.13.14.0000;KEBAKKRAMAT
33.13.15.0000;MOJOGEDANG
33.13.16.0000;KERJO
33.13.17.0000;JENAWI
33.14.01.0000;KALIJAMBE
33.14.02.0000;PLUPUH
33.14.03.0000;MASARAN
33.14.04.0000;KEDAWUNG
33.14.05.0000;SAMBIREJO
33.14.06.0000;GONDANG
33.14.07.0000;SAMBUNGMACAN
33.14.08.0000;NGRAMPAL
33.14.09.0000;KARANGMALANG
33.14.10.0000;SRAGEN
33.14.11.0000;SIDOHARJO
33.14.12.0000;T A N O N
33.14.13.0000;GEMOLONG
33.14.14.0000;M I R I
33.14.15.0000;SUMBERLAWANG
33.14.16.0000;MONDOKAN
33.14.17.0000;SUKODONO
33.14.18.0000;G E S I
33.14.19.0000;TANGEN
33.14.20.0000;JENAR
33.15.01.0000;KEDUNGJATI
33.15.02.0000;KARANGRAYUNG
33.15.03.0000;PENAWANGAN
33.15.04.0000;TOROH
33.15.06.0000;PULOKULON
33.15.07.0000;KRADENAN
33.15.08.0000;GABUS
33.15.09.0000;NGARINGAN
33.15.10.0000;WIROSARI
33.15.11.0000;TAWANGHARJO
33.15.12.0000;GROBOGAN
33.15.13.0000;PURWODADI
33.15.14.0000;BRATI
33.15.15.0000;KLAMBU
33.15.16.0000;GODONG
33.15.17.0000;GUBUG
33.15.18.0000;TEGOWANU
33.15.19.0000;TANGGUNGHARJO
33.16.01.0000;J A T I
33.16.02.0000;RANDUBLATUNG
33.16.03.0000;KRADENAN
33.16.04.0000;KEDUNGTUBAN
33.16.05.0000;C E P U
33.16.06.0000;SAMBONG
33.16.07.0000;JIKEN
33.16.08.0000;JEPON
33.16.09.0000;BLORA
33.16.10.0000;TUNJUNGAN
33.16.11.0000;BANJAREJO
33.16.12.0000;NGAWEN
33.16.13.0000;KUNDURAN
33.16.14.0000;TODANAN
33.16.15.0000;BOGOREJO
33.16.16.0000;JAPAH
33.17.01.0000;SUMBER
33.17.02.0000;B U L U
33.17.03.0000;GUNEM
33.17.04.0000;S A L E
33.17.05.0000;SARANG
82.03.05.0000;T O B E L O
82.03.06.0000;TOBELO SELATAN
82.03.07.0000;K  A  O
82.03.08.0000;M A L I F U T
82.03.09.0000;LOLODA UTARA
82.04.01.0000;PULAU MAKIAN
82.04.02.0000;K A Y O A
82.04.03.0000;GANE TIMUR
82.04.04.0000;GANE BARAT
82.04.05.0000;OBI SELATAN
82.04.06.0000;O  B  I
82.04.07.0000;BACAN TIMUR
82.04.08.0000;B A C A N
82.04.09.0000;BACAN  BARAT
82.05.01.0000;MANGOLI TIMUR
82.05.02.0000;SANANA
82.05.03.0000;SULABESI BARAT
82.05.04.0000;TALIABU BARAT
82.05.05.0000;TALIABU TIMUR
82.05.06.0000;MANGOLI BARAT
82.06.01.0000;WASILEY
82.06.02.0000;M A B A
82.06.03.0000;MABA SELATAN
82.06.04.0000;WASILEY SELATAN
82.07.01.0000;TIDORE
82.07.02.0000;OBA UTARA
82.07.03.0000;O  B  A
82.07.04.0000;TIODORE SELATAN
82.07.05.0000;TOIDORE UTARA
82.71.01.0000;PULAU TERNATE
82.71.02.0000;KOTA TERNATE SELATAN
82.71.03.0000;KOTA TERNATE UTARA
82.71.04.0000;PULAU MOTI
52.01.01.0000;GERUNG
52.01.02.0000;KEDIRI
52.01.03.0000;NARMADA
52.01.04.0000;LINGSAR
52.01.05.0000;TANJUNG
52.01.06.0000;PEMENANG
52.01.07.0000;GANGGA
52.01.08.0000;KAYANGAN
52.01.09.0000;BAYAN
52.01.10.0000;SEKOTONG
52.01.11.0000;LEMBAR
52.01.12.0000;LABUAPI
52.02.01.0000;PRAYA BARAT
52.02.02.0000;PRAYA BARATDAYA
52.02.03.0000;PUJUT
52.02.04.0000;PRAYA TIMUR
52.02.05.0000;JANAPRIA
52.02.06.0000;PRAYA
52.02.07.0000;KOPANG
52.02.08.0000;JONGGAT
52.02.09.0000;PRINGGARATA
52.02.10.0000;BATU KLIANG
52.02.11.0000;BATU KLIANG UTARA
52.02.12.0000;PRAYA TENGAH
52.03.01.0000;KERUAK
52.03.02.0000;JEROWARU
52.03.03.0000;SAKRA
52.03.04.0000;SAKRA BARAT
52.03.05.0000;SAKRA TIMUR
52.03.06.0000;TERARA
52.03.07.0000;MONTONG GADING
52.03.08.0000;SIKUR
52.03.09.0000;MASBAGIK
52.03.10.0000;PRINGGASELA
52.03.11.0000;SUKAMULIA
52.03.12.0000;SURILAGA
52.03.13.0000;SELONG
52.03.14.0000;LABUHAN HAJI
52.03.15.0000;PRINGGABAYA
52.03.16.0000;S U W E L A
52.03.17.0000;AIKMEL
52.03.18.0000;WANASABA
52.03.19.0000;SEMBALUN
52.03.20.0000;SAMBELIA
52.04.01.0000;JEREWEH
52.04.02.0000;SEKONGKANG
52.04.03.0000;ALAS
52.04.04.0000;UTAN RHEE
52.04.05.0000;SETELUK
52.04.06.0000;SUMBAWA
52.04.07.0000;MOYO HILIR
52.04.08.0000;MOYO HULU
52.04.09.0000;ROPANG
52.04.10.0000;LAPE LOPOK
52.04.11.0000;PLAMPANG
52.04.12.0000;EMPANG
52.04.13.0000;LABANGKA
52.04.14.0000;ALAS BARAT
52.04.15.0000;LABUHAN BADAS
52.05.01.0000;HU' U
52.05.02.0000;DOMPU
52.05.03.0000;KEMPO
52.05.04.0000;KILO
52.05.05.0000;WOJA
52.05.06.0000;PEKAT
52.05.07.0000;P  A  J  O
52.05.08.0000;MANGGALEWA
52.06.01.0000;MONTA
52.06.02.0000;BOLO
52.06.03.0000;WOHA
52.06.04.0000;BELO
52.06.05.0000;WOWO
52.06.06.0000;SAPE
52.06.07.0000;WERA
52.06.08.0000;DONGGO
52.06.09.0000;SANGGAR
52.06.10.0000;LAMBU
52.06.11.0000;MADAPANGGA
52.06.12.0000;AMBALAWI
52.06.13.0000;LANGGUDU
52.06.14.0000;TAMBORA
52.04.17.0000;BRANGREA
52.71.01.0000;CAKRANEGARA
52.71.02.0000;MATARAM
52.71.03.0000;AMPENAN
52.72.01.0000;RASANAE TIMUR
52.72.02.0000;RASANAE  BARAT
52.72.03.0000;ASAKOTA
53.01.01.0000;RAIJUA
53.01.02.0000;SABU BARAT
53.01.03.0000;SABU TIMUR
53.01.04.0000;S  E  M  A  U
53.01.05.0000;KUPANG BARAT
53.01.06.0000;KUPANG TIMUR
53.01.07.0000;S U L A M U
53.01.08.0000;KUPANG TENGAH
53.01.09.0000;AMARASI
53.01.10.0000;FATULEU
53.01.11.0000;TAKARI
53.01.12.0000;AMFOANG SELATAN
53.01.13.0000;AMFOANG UTARA
53.01.14.0000;HAWU MEHARA
53.01.15.0000;SABU LIAE
53.01.16.0000;NEKAMESE
53.01.17.0000;AMARASI BARAT
53.01.18.0000;AMARASI SELATAN
53.01.19.0000;AMARASI TIMUR
53.01.20.0000;AMABI OEFETO TIMUR
53.01.21.0000;AMFOANG BARAT DAYA
53.01.22.0000;AMFOANG BARAT LAUT
53.02.01.0000;KOTA SOE
53.02.02.0000;MOLO SELATAN
53.02.03.0000;MOLLO UTARA
53.02.04.0000;AMANUBAN TIMUR
53.02.05.0000;AMANUBAN TENGAH
53.02.06.0000;AMANUBAN SELATAN
53.02.07.0000;AMANUBAN BARAT
53.02.08.0000;AMANATUN SELATAN
53.02.09.0000;AMANATUN UTARA
53.02.10.0000;K   I  'E
53.02.11.0000;KUANFATU
53.02.12.0000;FATUMNASI
53.02.13.0000;P O L L E N
53.02.14.0000;BATU PUTIH
53.02.15.0000;B O K I N G
53.03.01.0000;MIOMAFFO TIMUR
53.03.02.0000;MIOMAFFO BARAT
53.03.03.0000;BIBOKI  SELATAN
53.03.04.0000;NOEMUTI
53.03.05.0000;KOTA KEFAMENANU
53.03.06.0000;BIBOKI UTARA
53.03.07.0000;BIBOKI ANLEU
53.03.08.0000;I N S A N A
53.03.09.0000;INSANA UTARA
53.04.01.0000;LAMAKNEN
53.04.02.0000;TASIFETO TIMUR
53.04.03.0000;RAIHAT
53.04.04.0000;TASIFETO BARAT
53.04.05.0000;KAKULUK MESAK
53.04.06.0000;MALAKA TIMUR
53.04.07.0000;KOBALIMA
53.04.08.0000;MALAKA TENGAH
53.04.09.0000;SASITA MEAN
53.04.10.0000;MALAKA BARAT
53.04.11.0000;RINHAT
53.04.12.0000;KOTA ATAMBUA
53.05.01.0000;TELUK MUTIARA
53.05.02.0000;ALOR BARAT LAUT
53.06.03.0000;LARANTUKA
53.05.04.0000;ALOR SELATAN
53.05.05.0000;ALOR TIMUR
53.05.06.0000;PANTAR
53.05.07.0000;ALOR TENGAH UTARA
53.05.08.0000;ALOR TIMUR LAUT
53.05.09.0000;PANTAR BARAT
53.06.01.0000;WULANGGITANG
53.06.02.0000;TITEHENA
53.06.04.0000;ILE MANDIRI
53.06.05.0000;TANJUNG BUNGA
53.06.06.0000;SOLOR BARAT
53.06.07.0000;SOLOR TIMUR
53.06.08.0000;ADONARA BARAT
53.06.09.0000;WOTAN ULUMANDO
53.06.10.0000;ADONARA TIMUR
53.06.11.0000;KELUBAGOLIT
53.06.12.0000;WATIHAMA
53.06.13.0000;ILE BOLENG
53.07.01.0000;PAGA
53.07.02.0000;M E G O
53.07.03.0000;L E L A
53.07.04.0000;N I T A
53.07.05.0000;A L O K
53.07.06.0000;PALUE
53.07.07.0000;MAUMERE
53.07.08.0000;TALIBURA
53.07.09.0000;WAIGETE
53.07.10.0000;KEWAPANTE
53.07.11.0000;B O L A
53.08.01.0000;NANGAPANDA
53.08.02.0000;PULAU ENDE
53.08.03.0000;E N D E
53.08.04.0000;ENDE SELATAN
53.08.05.0000;NDONA
53.08.06.0000;DETUSOKO
53.08.07.0000;WEWARIA
53.08.08.0000;WOLOWARU
53.08.09.0000;WOLOJITA
53.08.10.0000;MAUROLE
53.08.11.0000;MAUKARO
53.08.12.0000;WATUNESO
53.08.13.0000;KOTA BARU
53.09.01.0000;AIMERE
53.09.02.0000;GOLEWA
53.09.03.0000;MAUPONGGO
53.09.04.0000;NANGARORO
53.09.05.0000;BOAWAE
53.09.06.0000;BAJAWA
53.09.07.0000;S O A
53.09.08.0000;NGADA BAWA
15.01.10.0000;HAMP. RAWANG
15.01.11.0000;AIR HANGAT TIMUR
15.02.01.0000;JANGKAT
15.02.02.0000;BANGKO
15.02.03.0000;MUARA SIAU
15.02.04.0000;SEI MANAU
15.02.05.0000;T A B I R
15.02.06.0000;PAMENANG
15.02.07.0000;TABIR ULU
15.03.01.0000;BATANG ASAI
15.03.02.0000;L I M U N
15.03.03.0000;SAROLANGUN
15.03.04.0000;P A U H
15.03.05.0000;PELAWAN SINGKUT
15.03.06.0000;MANDIANGIN
15.04.01.0000;MERSAM
15.04.02.0000;MUARA TEMBESI
15.04.03.0000;MUARA BULIAN
15.04.04.0000;BATIN  XXIV
15.04.15.0000;PEMAYUNG
15.04.06.0000;MARO SEBO ULU
15.05.01.0000;JAMBI LUAR KOTA
15.05.02.0000;SEKERNAN
15.05.03.0000;KUMPEH
15.05.04.0000;MARO SEBO
15.05.05.0000;MESTONG
15.05.06.0000;KUMPEH ULU
15.05.07.0000;SUNGAI BAHAR
15.06.01.0000;TUNGKAL ULU
15.06.02.0000;TUNGKAL ILIR
15.06.03.0000;PENGABUAN
15.06.04.0000;BETARA
15.06.05.0000;MERLUNG.
15.07.01.0000;MUARA SABAK
15.07.02.0000;NIPAH PANJANG
15.07.03.0000;MENDAHARA
15.07.04.0000;RANTU RASAU
15.07.05.0000;S A D U
15.07.06.0000;DENDANG
15.08.01.0000;TANAH TUMBUH
15.08.02.0000;RANTAU PANDAN
15.08.03.0000;MUARA BUNGO
15.08.04.0000;JUJUHAN
15.08.05.0000;TANAH SEPENGGAL
15.08.06.0000;PELEPAT
15.08.07.0000;LIMBUR LUBUK MENGKUANG
15.08.08.0000;MUKO MUKO BATHIN TUJUH
15.08.09.0000;PELEPAT ILIR
15.09.01.0000;TEBO ILIR
15.09.02.0000;TEBO TENGAH
15.09.03.0000;TEBO ULU
15.09.04.0000;RIMBO BUJANG
15.09.05.0000;SUMAY
15.09.06.0000;TUJUH KOTO
15.71.01.0000;TELANAI PURA
15.71.02.0000;JAMBI SELATAN
15.71.03.0000;JAMBI TIMUR
15.71.04.0000;PASAR JAMBI
15.71.05.0000;PELAYANGAN
15.71.06.0000;DANAU TELUK
15.71.07.0000;KOTA BARU
15.71.08.0000;JELUTUNG
61.01.01.0000;SAMBAS
61.01.02.0000;TELUK KERAMAT
61.01.03.0000;JAWAI
61.01.04.0000;TEBAS
61.01.05.0000;PEMANGKAT
61.01.06.0000;SEJANGKUNG
61.01.07.0000;SELAKAU
61.01.08.0000;PALOH
61.01.09.0000;SAJINGAN BESAR
61.01.10.0000;SUBAH
61.01.11.0000;G A L I N G
61.01.12.0000;TEKARANG
61.02.01.0000;MEMPAWAH HILIR
61.02.02.0000;SUNGAI RAYA
53.09.09.0000;RIUNG
53.09.10.0000;A E S E S A
53.09.11.0000;KABUREA
53.10.01.0000;WAERII
53.10.02.0000;PONCO RANAKA
53.10.03.0000;RUTENG
53.10.04.0000;LAMBA LEDA
53.10.05.0000;SATAR MESE
53.10.06.0000;C I B A L
53.10.07.0000;E L A R
53.10.08.0000;BORONG
53.10.09.0000;KOTA KOMBE
53.10.10.0000;SAMBI RAMPAS
53.10.11.0000;R  E  O  K
53.10.12.0000;LANGKE REMBONG
53.11.01.0000;KOTA WAINGAPU
53.11.02.0000;HAHARU
53.11.03.0000;L E W A
53.11.04.0000;NGGAHA ORIANGU
53.11.05.0000;TABUNDUNGA
53.11.06.0000;PIRAPAHAR
53.11.07.0000;PANDAWAI
53.11.08.0000;UMALULU
53.11.09.0000;R I N D I
53.11.10.0000;PAHUNGA LODU
53.11.11.0000;WULA WAIJELU
53.11.12.0000;PABERIWAI
53.11.13.0000;KARERA 
53.11.14.0000;KAHAUNGUWETI
53.11.15.0000;MATAWAI LAPPAU
53.12.01.0000;KODI
53.12.02.0000;KODI BANGEDO
53.12.03.0000;LOURA
53.12.04.0000;TANA RIGHU
53.12.05.0000;MAMBORO
53.12.06.0000;WEWEWA BARAT
53.12.07.0000;WEWEWA SELATAN
53.12.08.0000;WEWEWA TIMUR
53.12.09.0000;PALLA
53.12.10.0000;LOLI
53.12.11.0000;WANOKAKA
53.12.12.0000;LAMBOYA
53.12.13.0000;KATIKU TANA
53.12.14.0000;UMBU RATU NGGAY
53.12.15.0000;KOTA WAIKABUBAK
53.13.01.0000;NAGAWUTUNG
53.13.02.0000;ATADEI
53.13.03.0000;ILE APE
53.13.04.0000;LEBATUKAN
53.13.05.0000;NUBATUKAN
53.13.06.0000;OMESURI
53.13.07.0000;BUYASURI
53.13.08.0000;WULANDONI
53.14.01.0000;ROTE BARAT DAYA
53.14.02.0000;ROTE BARAT LAUT
53.14.03.0000;LOBALAIN
53.14.04.0000;ROTE TENGAH
53.14.05.0000;PANTAI BARU
53.14.06.0000;ROTE TIMUR
53.15.01.0000;MACANG PACAR
53.15.02.0000;K U WU S
53.15.03.0000;LEMBOR
53.15.04.0000;SANO NGGOANG
53.15.05.0000;KOMODO
53.71.01.0000;A L A K
53.71.02.0000;MAULAFA
53.71.03.0000;KELAPA LIMA
53.71.04.0000;OEBOBO
74.01.01.0000;WUNDULAKO
74.01.02.0000;TIRAWUTA
74.01.03.0000;MOWEWE
74.01.04.0000;KOLAKA
74.01.05.0000;POMALAA
74.01.06.0000;WATUBANGGA
74.01.07.0000;LADONGI
74.01.08.0000;W O L O
74.01.09.0000;BAULA
74.01.10.0000;ULUIWOI
61.02.03.0000;TELUK PAKEDAI
61.02.04.0000;SUNGAI KAKAP
61.02.05.0000;TERENTANG
61.02.06.0000;TOHO
61.02.07.0000;SUNGAI PINYUH
61.02.08.0000;SIANTAN
61.02.09.0000;KUBU
61.02.10.0000;BATU AMPAR
61.02.11.0000;SUNGAI AMBAWANG
61.02.12.0000;SUNGAI KUNYIT
61.02.13.0000;KUALA MANDOR  B
61.02.14.0000;RASAU JAYA
61.03.01.0000;SANGGAU KAPUAS
61.03.02.0000;MUKOK
61.03.03.0000;NOYAN
61.03.04.0000;JANGKANG
61.03.05.0000;BELITANG HILIR
61.03.06.0000;BELITANG HULU
61.03.07.0000;BELITANG
61.03.08.0000;KEMBAYAN
61.03.09.0000;PARINDU
61.03.10.0000;TAYAN HULU
61.03.11.0000;TAYAN HILIR 
61.03.12.0000;B A L A I
61.03.13.0000;T  O  B  A
61.03.14.0000;MELIAU
61.03.15.0000;ENTIKONG
61.04.01.0000;MATAN HILIR UTARA
61.04.02.0000;M A R A U
61.04.03.0000;MANIS MATA
61.04.04.0000;KENDAWANGAN
61.04.05.0000;S A N D A I
61.04.06.0000;SUKADANA
61.04.07.0000;SUNGAI LAUR
61.04.08.0000;SIMPANG HULU
61.04.09.0000;PULAU MAYA KARIMATA
61.04.10.0000;SIMPANG HILIR
61.04.11.0000;NANGA TAYAP
61.04.12.0000;MATAN HILIR SELATAN
61.04.13.0000;TUMBANG TITI
61.04.14.0000;JELAI HULU
61.04.15.0000;TELOK BATANG
61.05.01.0000;SINTANG
61.05.02.0000;TEMPUNAK
61.05.03.0000;SEPAUK
61.05.04.0000;KETUNGAU HILIR
61.05.05.0000;KETUNGAU TENGAH
61.05.06.0000;KETUNGAU HULU
61.05.07.0000;DEDAI
61.05.08.0000;KAYAN HILIR
61.05.09.0000;KAYAN HULU
61.05.10.0000;NANGA SERAWAI
61.05.11.0000;AMBALAU
61.05.12.0000;KELAM PERMAI
61.05.13.0000;SUNGAI TEBELIAN
61.05.14.0000;BINJAI HULU 
61.06.01.0000;PUTUSSIBAU
61.06.02.0000;M A N D A Y
61.06.03.0000;EMBALOH HILIR
61.06.04.0000;EMBALOH HULU
61.06.05.0000;BUNUT HILIR
61.06.06.0000;BUNUT HULU
61.06.07.0000;EMBAU
61.06.08.0000;HULU GURUNG
61.06.09.0000;SELIMBAU
61.06.10.0000;SEMITAU
61.06.11.0000;SEBERUANG
61.06.12.0000;BATANG LUPAR
61.06.13.0000;EMPANANG
61.06.14.0000;B  A  D  A  U
61.06.15.0000;SILAT HILIR
61.06.16.0000;SILAT HULU
61.06.17.0000;KEDAMIN 
61.06.18.0000;K A L I S
61.06.19.0000;BOYAN TANJUNG
61.06.20.0000;MENTEBAH
74.01.11.0000;LATAMBAGA
74.01.12.0000;TANGGETADA
74.01.13.0000;LAMBANDIA
74.01.14.0000;SAMATURU
74.02.01.0000;LAMBUYA
74.02.02.0000;UNAAHA
74.02.03.0000;WAWOTOBI
74.02.04.0000;PONDIDAHA
74.02.05.0000;SAMPARA
74.02.06.0000;WAWONII
74.02.07.0000;WAWORETE
74.02.08.0000;ASERA
74.02.09.0000;LASOLO
74.02.10.0000;ABUKI
74.02.11.0000;SOROPIA
74.02.12.0000;S A W A
74.03.01.0000;MAGINTI
74.03.02.0000;TIWORO  TENGAH
74.03.03.0000;TIWORO KEPULAUAN
74.03.04.0000;SAWERIGADI
74.03.05.0000;KUSAMBI
74.03.06.0000;NAPABALANO
74.03.07.0000;MALIGANO
74.03.08.0000;WAKORUMBA
74.03.09.0000;KULISUSU BARAT
74.03.10.0000;KULISUSU UTARA
74.03.11.0000;KULISUSU
74.03.12.0000;BONEGUNU
74.03.13.0000;WAKORUMBA SELATAN
74.03.14.0000;LASALEPA
74.03.15.0000;BATA LAIWORU
74.03.16.0000;KATOBU
74.03.17.0000;D U R U K A
74.03.18.0000;L O H I A
74.03.19.0000;WATOPUTE
74.03.20.0000;KONTUNAGA
74.03.21.0000;BARANGKA
74.03.22.0000;L A W A
74.03.23.0000;KABANGKA
74.03.24.0000;KABAWO
74.03.25.0000;P A R I G I
74.03.26.0000;B  O  N  E
74.03.27.0000;TONGKUNO
74.03.28.0000;PASAIR PUTIH
74.03.29.0000;KAMBOA
74.04.05.0000;MAWASANGKA
74.04.06.0000;MAWASANGKA TIMUR
74.04.07.0000;LAKUDO
74.04.08.0000;G U
74.04.09.0000;BATAUGA
74.04.10.0000;SAMPOLAWA
74.04.11.0000;PASARWAJO
74.04.18.0000;TELAGA RAYA
74.04.19.0000;KADATUA
74.04.20.0000;SIOMPU
74.04.21.0000;BATU ATAS
74.04.22.0000;KAPONTORI
74.04.23.0000;LASALIMU
74.04.24.0000;LASALIMU SELATAN
74.05.01.0000;RANOMEETO
74.05.02.0000;KONDA
74.05.03.0000;MORAMO
74.05.04.0000;LAONTI
74.05.05.0000;KOLONO
74.05.06.0000;LAINEA
74.05.07.0000;PALANGGA
74.05.08.0000;TINANGGEA
74.05.09.0000;ANDOOLO
74.05.10.0000;ANGATA
74.05.11.0000;LANDONO
74.71.01.0000;MANDONGA
74.71.02.0000;KENDARI
74.71.03.0000;BARUGA
74.71.04.0000;POASIA
74.72.01.0000;BETOAMBARI
74.72.02.0000;WOLIO
74.72.03.0000;SORA WOLIO
74.72.04.0000;B U N G I
74.08.01.0000;BATU PUTIH
61.06.21.0000;BATU DATU
61.06.22.0000;SUHAID
61.06.23.0000;PURING KENCANA
61.07.01.0000;SUNGAI RAYA
61.07.02.0000;SAMALANTAN
61.07.03.0000;LEDO
61.07.04.0000;BENGKAYANG
61.07.05.0000;SELUAS
61.07.06.0000;SANGGAU LEDO
61.07.07.0000;JAGOI BABANG
61.07.08.0000;MONTERADO
61.07.09.0000;T E R I A K
61.08.01.0000;NGABANG
61.08.02.0000;MEMPAWAH HULU
61.08.03.0000;MENJALIN
61.08.04.0000;MANDOR.
61.08.05.0000;AIR BESAR
61.08.06.0000;MENYUKE
61.08.07.0000;SENGAH TEMILA
61.08.08.0000;MERANTI
61.08.09.0000;KUALA BEHE
61.08.10.0000;SEBANGKI
61.10.01.0000;SEKADAU HILIR
61.10.02.0000;SEKADAU HULU
61.10.03.0000;NANGA TAMAN
61.10.04.0000;NANGA MAHAP
61.09.01.0000;BELIMBING
61.09.02.0000;S O K A N
61.09.03.0000;NANGA PINOH
61.09.04.0000;ELLA HILIR
61.09.05.0000;MENUKUNG
61.09.06.0000;SAYAN
61.09.07.0000;TANAH PINOH
61.71.01.0000;PONTIANAK SELATAN
61.71.02.0000;PONTIANAK TIMUR
61.71.03.0000;PONTIANAK BARAT
61.71.04.0000;PONTIANAK UTARA
61.71.05.0000;PONTIANAK KOTA
61.72.01.0000;SINGKAWANG TENGAH
61.72.02.0000;SINGKAWANG BARAT
61.72.03.0000;SINGKAWANG TIMUR
